Urban,YearBuilt,TrafficLanes,ADT,YEAR_ADT,ApproachWidth_M,StructureLength_M,RoadwayWidth_M,DECK_WIDTH_M,YEAR_RECON,AADTPERCENT,DeckArea_SQM,Latitude,Longitude,PPTIN,TMAXC,TMINC,SeismicHazard,BridgeCond
1,1995,4,3630,2013,13.4,16.5,0,0,0,14,221.1,32.32279,-94.17449,107.16,24.4517,12.2572,0.06542,S
1,1995,2,4570,2013,13.4,12.5,0,0,0,14,167.5,32.3301,-94.17588,107.013,24.4534,12.241,0.06548,S
0,1994,2,252,2013,5.5,8.2,7.2,8,0,0,64.78,32.36146,-94.09326,108.826,24.426,12.2073,0.06628,S
0,1932,2,20,2013,6.1,6.7,9.1,10,0,0,65.66,32.37124,-94.30295,104.228,24.5102,11.9434,0.06501,U
1,1977,2,2465,2013,11,6.7,10.9,15,0,0,101.84,32.31437,-94.22169,106.853,24.5273,12.0951,0.06503,U
0,1966,2,1200,2013,13.4,10.1,14.9,16,0,20,157.56,32.45115,-94.11172,108.325,24.3657,12.2529,0.06707,S
0,1950,2,1220,2013,7.9,8.2,11.6,14,1970,11,113.16,32.51384,-94.39414,99.9413,24.4379,12.2527,0.06574,S
0,1959,2,1220,2013,12.8,10.1,0,0,0,11,129.28,32.52456,-94.40421,99.857,24.4429,12.2388,0.06576,U
0,2005,2,79,2013,7.3,9.8,7.3,8,0,0,77.42,32.5155,-94.26547,101.728,24.3637,12.2679,0.06668,S
0,1969,2,870,2013,12.8,19.8,0,0,0,15,253.44,33.14055,-94.43579,88.887,23.9461,11.4524,0.07294,S
0,1955,4,13200,2013,23.2,22.6,0,0,1995,19,524.32,32.02149,-94.16527,112.943,24.8045,11.6427,0.0626,U
0,1933,2,350,2013,7.3,8.5,0,12,0,20,106.25,32.21162,-94.27252,109.089,24.7163,11.7382,0.06377,U
0,1985,2,2070,2013,8.5,11.6,0,0,0,9,98.6,33.06511,-95.03037,80.7411,24.268,11.3208,0.06747,S
0,1998,2,77,2013,4.3,12.5,7,8,0,0,97.5,33.12368,-95.07172,79.7001,24.2151,11.2931,0.06816,S
0,2013,2,46,2013,4.9,9.8,7.5,8,0,0,80.36,33.17123,-94.56216,84.5988,24.0703,11.3035,0.07223,S
0,1942,4,8580,2013,21.9,11.9,0,0,2009,12,260.61,32.50131,-94.43349,99.6386,24.4605,12.1034,0.06532,S
0,2009,6,6000,2011,23.2,14.3,0,0,0,15,331.76,32.50406,-94.43453,99.6348,24.4624,12.1077,0.06533,U
0,1934,2,1630,2013,10.4,11,0,0,2002,10,114.4,32.42231,-94.52115,98.3077,24.516,11.9207,0.06394,S
0,1950,2,1210,2013,7.3,7.9,8.3,11,0,14,85.32,32.36557,-95.05473,87.9072,24.6141,12.2938,0.05946,U
0,1961,2,460,2013,7.6,8.5,0,0,0,16,64.6,32.43206,-95.05074,85.5602,24.4818,11.9964,0.06008,U
0,1959,2,4210,2013,11.6,6.7,14,14,0,7,96.48,30.07457,-94.24132,119.145,25.7474,14.4985,0.0437,S
0,1939,2,3800,2013,12.8,10.4,14,14,1964,9,149.76,30.284,-94.11189,120.303,25.7726,13.8917,0.04595,S
1,1967,2,6110,2013,12.8,7.9,0,0,0,8,101.12,30.21314,-94.09596,123.836,25.7842,14.1635,0.04543,U
0,1991,2,550,2015,5.5,7.9,8.7,18,0,0,140.62,30.24338,-94.11315,122.728,25.7739,14.0098,0.0456,S
0,1935,2,1360,2015,6.7,7.9,13.4,14,0,0,109.81,30.21152,-94.07195,123.936,25.7656,14.1951,0.04553,U
1,1992,2,100,2015,7,15.2,0,0,0,0,106.4,30.13289,-94.1223,124.94,25.7637,14.3778,0.04466,U
0,1966,2,100,2013,7,7.9,11,11,0,15,90.06,30.58037,-94.03546,124.467,25.9131,13.1793,0.04883,S
0,1971,4,6700,2011,23.2,13.7,0,0,0,0,317.84,30.01598,-94.2618,118.981,25.7009,14.6032,0.04318,U
1,1987,2,4410,2013,12.2,6.7,0,0,0,24,81.74,30.20447,-95.05383,101.138,25.8004,14.534,0.04096,U
0,1932,2,2750,2013,13.4,6.4,0,0,1985,15,85.76,30.5714,-94.24487,118.195,25.9145,13.0013,0.04762,U
0,1971,2,300,2013,6.1,15.9,7.9,9,0,35,136.74,27.1455,-98.10145,25.6886,29.063,16.3209,0.02436,U
0,1992,2,280,2013,10.4,24.1,10.4,11,0,1,269.92,27.15104,-98.07095,25.9635,29.0583,16.3231,0.0244,S
0,2001,2,830,2013,8.5,9.4,11,13,0,4,120.32,27.13091,-98.08206,26.1378,29.0754,16.3358,0.02432,S
0,1950,2,510,2010,6.1,7,9.1,10,0,1,66.5,27.14196,-98.09199,25.8263,29.0666,16.3257,0.02435,S
1,2003,2,1125,2010,7.3,7,0,0,0,2,51.1,26.11343,-97.4558,34.398,28.4642,18.2478,0.02018,U
1,1989,2,1110,2010,6.1,6.7,0,0,0,4,40.87,26.19126,-98.12582,26.6902,29.5126,17.7144,0.01886,S
0,1971,4,10300,2013,22.9,10.1,23,29,0,2,289.87,27.18156,-98.40429,28.7325,28.9048,16.1578,0.02409,S
0,1964,2,190,2013,6.1,10.4,6.1,12,0,9,125.84,26.56113,-98.57076,24.9984,29.8047,16.7545,0.02025,S
0,1971,2,220,2013,8.5,6.4,11,12,0,25,78.72,26.41188,-98.44247,23.3734,29.7716,17.1538,0.01959,S
0,1985,2,420,2013,8.5,8.5,0,0,0,25,72.25,26.30075,-98.52338,24.9572,29.9435,17.3234,0.01824,S
0,1984,2,20,2010,3.7,7,11.6,12,0,0,85.4,26.25211,-97.44082,32.8809,28.1936,18.456,0.02102,U
0,1958,2,720,2013,12.2,10.7,12.6,13,0,36,141.24,27.05259,-98.58237,31.1513,29.2531,16.2626,0.02308,S
0,1972,2,4300,2013,8.5,7,14.6,15,0,7,105,28.18446,-99.28048,29.139,29.1421,15.6672,0.02481,S
0,1966,2,720,2013,7.9,11.6,11,11,0,11,132.24,28.3711,-99.56315,27.2488,29.4744,15.6423,0.02407,U
0,1927,3,1450,2013,12.2,16.2,28.3,37,1960,18,602.64,27.35431,-98.25106,28.3759,28.8544,16.2293,0.02495,S
0,1925,2,2800,2018,11.6,7.6,0,17,1958,18,130.72,27.41442,-98.17565,29.9118,28.8052,16.2784,0.02524,U
0,2010,2,2790,2013,12.8,24.1,13,16,0,21,373.55,27.58265,-98.36256,26.9077,28.843,16.0823,0.02565,S
0,1964,2,1460,2013,11,11.9,11,12,0,29,146.37,27.4555,-98.37145,28.3856,28.8108,16.1347,0.02517,S
0,1954,2,2490,2018,12.2,7,12.5,13,0,32,92.4,27.59276,-98.28363,28.8377,28.8221,16.1333,0.02578,S
0,1938,2,520,2013,10.1,10.4,17.1,18,2000,18,182,27.43067,-98.31038,28.9086,28.8189,16.1914,0.02517,U
0,1947,2,380,2013,7.9,11.9,8.2,9,0,5,105.91,27.28472,-98.15566,26.2449,28.976,16.2939,0.02482,S
0,1960,2,250,2018,9.4,7.9,12.8,13,0,1,104.28,27.52511,-98.36211,27.543,28.8391,16.1107,0.02544,U
0,1929,2,4185,2016,12.8,7,12.8,20,1960,18,139.3,29.21051,-100.35175,25.2723,27.7562,14.4686,0.0248,S
0,1930,2,209,2013,8.2,9.8,9.4,11,1978,3,106.82,29.18542,-100.25089,27.2507,27.5512,14.2431,0.02481,U
0,1971,8,16110,2013,36.6,8.8,0,0,0,23,322.08,28.25555,-99.15038,28.8368,28.9042,15.1534,0.0254,S
0,1935,1,1024,2013,6.7,8.1,4.1,5,0,48,38.07,28.29352,-98.58141,27.1048,28.6704,15.2011,0.02745,U
0,1988,2,1200,2013,8.5,6.7,8.4,10,0,10,69.68,28.51276,-100.19032,24.6444,28.6989,14.9994,0.02701,S
1,1970,2,400,2012,10.7,9.4,12.2,16,2010,3,150.4,28.43215,-100.29362,23.8454,28.7627,15.2078,0.02683,S
1,1984,2,746,2013,11,7.3,11,17,0,0,127.02,28.4215,-100.29543,23.9207,28.7768,15.2171,0.02682,U
0,1937,2,4592,2016,14,20.7,14.5,15,1973,17,314.64,29.23008,-100.45157,24.3073,27.7461,14.574,0.02479,S
0,1967,2,810,2013,12.2,19.8,12.7,14,0,21,273.24,29.53275,-100.46275,24.1535,26.6023,13.2243,0.02396,U
0,1982,2,197,2017,7.3,14,7.3,17,0,24,240.8,30.00535,-101.10005,21.7478,26.7365,12.2341,0.02691,U
0,2012,4,410,2013,21.3,14.6,0,0,0,1,310.98,29.26392,-100.54419,24.0626,27.6315,14.6421,0.02472,S
0,1990,2,2000,2016,11.6,9.8,12.6,14,0,0,137.2,29.21277,-100.55097,24.2626,27.7811,14.755,0.02486,S
0,1930,2,1950,2016,5.5,6.4,7.5,8,0,0,53.12,29.21556,-100.53226,24.3182,27.7982,14.7482,0.02485,U
0,1922,8,16930,2013,47.2,7,0,0,2000,25,330.4,27.49358,-99.24397,25.8705,29.363,16.5444,0.02242,U
0,1958,8,16930,2013,38.7,13.1,40.5,78,1982,25,1025.73,27.51135,-99.24127,25.9008,29.3199,16.4875,0.02252,S
0,1982,2,60,2013,6.7,20.1,8.5,9,0,23,182.91,27.47141,-99.25226,25.8229,29.3926,16.5877,0.02226,S
0,1933,2,7410,2013,13.4,7,15.4,16,1965,19,110.6,28.05551,-99.3434,29.9192,29.2152,15.5987,0.02421,S
0,1929,2,3300,2013,13.4,13.4,13.3,14,1956,11,184.92,27.2727,-99.0154,27.526,28.7927,15.9981,0.02248,U
0,2012,2,50,2013,5.5,19.5,7.2,8,0,0,156,27.29438,-99.13225,26.5391,29.2723,16.4329,0.02202,S
1,1985,2,2500,2012,9.1,19.8,9.1,16,0,0,306.9,27.28565,-99.27552,25.6617,29.6579,16.8217,0.02118,S
1,1975,2,534,2013,11,9.4,11,14,0,0,133.48,27.31244,-99.30057,25.5793,29.6694,16.8415,0.02117,S
1,1988,2,7828,2013,12.8,18.9,13.3,17,0,0,319.41,27.36335,-99.30083,25.5968,29.5481,16.7425,0.02144,U
1,1947,3,7760,2013,15.9,10.4,15.4,17,1959,22,175.76,28.43105,-99.50098,28.505,29.297,15.4224,0.0243,S
0,1969,3,4310,2013,17.7,6.7,0,0,0,8,118.59,28.5546,-99.46243,29.6196,28.9005,15.2268,0.02443,S
0,1983,2,1170,2013,9.8,7,14.1,15,2003,10,103.6,29.03172,-100.05134,28.2838,28.3719,14.9839,0.02506,S
0,1930,4,4460,2013,23.2,6.7,23.2,41,1991,11,273.36,31.48084,-98.48496,38.4061,24.8607,12.0721,0.02913,S
0,1956,2,310,2013,7.9,22.9,8.8,10,0,7,219.84,31.52436,-99.10086,30.3871,25.6366,11.6298,0.02771,S
0,1974,2,870,2013,9.1,10.1,10.4,15,1988,10,153.52,31.42441,-98.56095,37.1665,24.972,12.2557,0.02855,S
0,1980,1,50,2017,4.9,8.2,5.6,6,0,0,50.84,31.49111,-99.11524,30.1923,25.6236,11.6754,0.02748,U
0,1940,2,50,2013,5.5,8.2,7.3,8,0,0,68.06,31.57136,-99.01083,32.929,25.5782,11.4715,0.02818,U
0,1925,2,50,2013,4.9,6.7,7.2,8,0,0,50.92,32.03102,-99.00195,28.8882,24.6092,10.8988,0.0316,U
0,1966,2,690,2013,12.2,11.6,0,0,1987,28,141.52,31.5143,-99.36416,28.5096,25.7037,11.5499,0.02719,S
0,1962,2,80,2013,6.1,7.9,9.8,10,0,17,80.58,31.31297,-99.34303,28.8757,25.6415,11.5818,0.02614,S
0,1956,2,70,2013,7.3,13.1,8.1,10,0,19,124.45,31.34,-99.25318,29.5004,25.5732,11.5772,0.02642,S
0,1963,2,1380,2013,11,10.1,15.9,16,0,16,163.62,32.03548,-99.12244,28.3019,24.808,10.8603,0.03128,S
1,1939,2,280,2013,8.5,7.6,11,12,0,5,88.16,31.49251,-99.25073,29.2953,25.7047,11.552,0.02723,U
0,1959,2,600,2013,9.8,10.4,10.3,11,0,10,112.32,31.55365,-98.19038,40.397,24.7447,11.7716,0.03067,S
0,1958,2,250,2013,6.1,7,9.1,10,0,3,66.5,32.07236,-98.40379,40.6493,24.4548,11.1728,0.03422,S
0,1969,6,27880,2013,37.5,10.4,0,0,0,19,390,32.22314,-98.5252,36.5466,24.6223,11.1905,0.03538,S
0,1959,2,100,2013,6.1,6.7,0,0,0,8,40.87,32.17377,-98.38159,40.4544,24.2306,11.1768,0.03545,S
0,1934,2,50,2013,4.9,11,8.5,9,0,0,100.1,32.16025,-98.42496,39.5311,24.4585,11.162,0.0351,U
0,1934,2,50,2013,4.9,10.4,8.6,9,0,0,94.64,32.16058,-98.43342,39.2763,24.512,11.164,0.03506,U
1,2015,2,50,2013,7.3,6.7,7.3,12,0,0,77.72,32.2322,-98.58279,35.1158,24.7372,11.2254,0.03524,S
1,1966,2,2660,2013,13.4,10.7,13.3,18,1996,13,189.39,31.04471,-98.10245,44.1051,25.3175,12.5394,0.0282,S
0,1996,2,2430,2013,12.2,6.7,0,0,0,11,81.74,31.05142,-98.09439,44.4364,25.3295,12.5636,0.02826,S
0,1960,2,360,2013,6.1,6.4,8.5,11,0,4,69.12,31.11137,-98.05516,45.7267,25.4317,12.7213,0.0287,S
0,1963,2,1880,2013,12.8,13.4,13,17,0,19,226.46,31.26319,-99.10057,30.8637,25.5325,11.6614,0.02632,U
0,1942,2,1450,2013,12.2,11.9,0,0,1977,16,145.18,31.09296,-99.162,31.0409,25.5563,11.5878,0.02536,S
0,2001,2,190,2013,6.1,17.7,7.4,8,0,12,139.83,31.08567,-99.34586,30.507,25.5432,11.4267,0.02504,S
0,1957,2,120,2013,6.1,10.1,0,0,0,7,61.61,31.19012,-99.11222,31.2097,25.5197,11.6299,0.02594,S
0,2003,2,50,2013,4.6,12.8,7.2,8,0,0,101.12,31.22432,-99.23323,30.5335,25.4308,11.5392,0.02587,S
0,1988,2,160,2013,6.1,14,9.2,13,0,12,180.6,31.06132,-98.32485,41.2195,25.3115,12.1374,0.02742,U
0,1939,2,3160,2013,11.6,7.3,0,0,0,16,84.68,31.1145,-98.42426,39.519,25.4316,12.3415,0.02735,S
0,1962,2,130,2013,6.1,7.9,10.4,11,0,3,85.32,30.58496,-98.3828,42.387,25.9551,12.7624,0.02553,S
0,2016,2,50,2016,6.1,8.5,7.3,10,0,2,83.3,31.13278,-98.52476,35.6585,25.5935,12.3064,0.02712,S
1,1930,2,820,2013,9.1,7.9,6.9,7,0,2,57.67,32.45269,-98.54315,34.1658,24.7055,11.3634,0.03838,U
0,1937,2,920,2013,11,10.4,19.5,20,2007,18,209.04,30.25112,-103.30002,11.4932,25.1485,7.94053,0.12773,S
0,1937,2,920,2013,11,10.7,19.5,20,2007,18,215.07,30.252,-103.29537,11.4745,25.172,7.94322,0.12767,S
0,1937,2,920,2013,11,25.6,11.4,11,1964,18,291.84,30.29022,-103.27206,11.6596,24.8258,7.70155,0.127,U
0,1975,9,11740,2013,55.5,13.1,0,0,0,37,727.05,31.02111,-104.50048,11.6684,25.1585,8.02731,0.13363,U
0,1931,2,20,2013,13.4,7.9,13.4,14,1952,44,110.6,31.03089,-104.37327,13.1255,24.4586,7.67561,0.1302,U
0,1974,4,10620,2013,23.2,8.2,0,0,0,62,190.24,31.02421,-104.42416,12.5099,24.6225,7.79768,0.13155,S
0,1974,4,10620,2013,23.2,9.1,0,0,0,62,211.12,31.03027,-104.38297,13.0213,24.4764,7.69182,0.13042,S
0,1937,2,4510,2013,10.4,7.9,17.1,18,1958,15,138.25,31.01566,-104.49494,11.693,25.1283,8.00047,0.13374,S
0,1957,2,9120,2013,12.2,20.7,12.1,13,0,37,264.96,31.04041,-104.59456,11.437,25.6208,8.34132,0.13522,U
0,1969,1,1460,2013,9.1,10.4,13.1,14,0,62,143.52,31.04583,-104.06092,14.0607,23.9667,9.0035,0.12342,S
0,1937,2,740,2013,12.8,10.1,15.2,16,1966,15,158.57,30.3737,-104.32529,12.9776,24.4233,6.8727,0.14452,S
0,1937,2,740,2013,13.4,25.9,19.5,20,2000,15,515.41,30.37296,-104.32432,12.9956,24.4147,6.86682,0.14446,S
0,1937,2,740,2013,13.4,7.9,14.6,15,1966,15,119.29,30.37081,-104.32162,13.0451,24.3911,6.85065,0.14428,S
0,1940,2,860,2013,9.8,12.2,13.4,14,0,17,168.36,30.4154,-103.47148,12.4726,24.8051,8.64159,0.12982,S
0,1933,2,820,2013,13.4,12.2,13.4,27,1970,15,324.52,30.25404,-104.17524,14.8022,24.1352,6.72023,0.13535,U
0,1937,2,780,2013,13.4,18.3,13.4,27,1970,15,486.78,30.21506,-104.11489,14.7491,24.5705,7.11025,0.13227,S
0,1937,2,780,2013,13.4,7,13.4,27,1970,15,186.2,30.18381,-104.03337,14.6379,24.8364,7.25192,0.12912,S
0,1963,2,260,2013,7.9,6.7,12.2,13,0,11,84.42,33.30548,-100.56428,23.1286,24.4519,9.48477,0.0386,S
0,1960,2,40,2013,6.1,9.1,9.8,10,0,40,92.82,33.5054,-99.35441,28.9552,24.6939,10.4601,0.0533,S
0,1960,2,40,2013,6.1,6.4,0,0,0,40,39.04,33.47363,-99.35462,28.6802,24.7067,10.5131,0.0524,S
0,2012,2,10,2012,5.5,16.5,9.8,10,0,0,171.6,33.53175,-99.44033,28.226,24.7482,10.4474,0.05293,S
0,1932,2,1090,2013,14,14,14,20,1976,25,278.6,33.25564,-100.16042,24.6352,24.9426,10.1299,0.04047,U
0,1960,2,30,2013,6.4,11.3,6.4,10,0,39,115.26,33.44446,-99.38553,28.291,24.7502,10.5516,0.05119,S
0,1961,2,70,2013,6.1,19.2,7.3,8,0,43,151.68,33.29162,-99.47001,27.4798,24.8129,10.5728,0.04652,U
0,1960,2,100,2015,9.1,11.6,0,0,0,25,105.56,31.22103,-97.43281,53.1115,25.3697,12.8015,0.03236,S
0,1952,2,50,2015,7.3,10.4,0,0,0,25,75.92,31.10211,-97.52165,52.7509,25.4737,12.7382,0.03123,S
1,1940,2,50,2013,14.3,6.2,0,0,0,20,88.66,31.0837,-97.50092,53.0342,25.4703,12.7193,0.03126,U
0,1992,2,76,1987,5.5,7,0,0,0,1,38.5,33.57225,-94.0715,89.0296,23.9453,11.0661,0.08612,S
0,1958,2,240,2016,7.9,11.2,0,0,0,15,88.48,33.58325,-96.01307,68.9255,23.3817,11.2969,0.08265,U
0,1965,2,13400,2016,34.4,14.3,34.4,34,0,36,491.92,33.59109,-97.08146,50.8122,23.5838,11.2722,0.0862,S
0,1979,1,1600,2016,6.1,12.1,0,0,0,25,73.81,33.59402,-95.31206,74.5264,23.4282,11.1682,0.07788,S
0,2015,2,4600,2016,13.1,11,13.1,34,0,25,368.5,33.58015,-96.20483,66.5471,23.4503,11.3126,0.0843,S
0,1940,4,16650,2013,25,10.1,0,0,1970,30,252.5,33.5816,-98.44585,35.6494,24.4304,10.7429,0.07172,U
0,1961,4,20370,2013,23.8,20.4,0,0,0,22,485.52,33.57261,-98.36411,35.114,24.337,10.7121,0.07255,U
0,2005,2,160,2010,5.5,10.1,7.2,8,0,0,79.79,33.57171,-98.43322,35.3524,24.4179,10.7487,0.07141,S
0,1928,2,990,2013,11.6,7.6,0,0,1960,10,88.16,33.59016,-100.2729,23.4564,24.7903,9.39474,0.04512,U
0,1936,2,420,2016,11,17.1,9.1,10,0,15,167.58,34.40414,-99.33415,27.174,23.8307,9.80031,0.09421,S
0,1937,2,1300,2016,12.2,9.8,28,28,1988,25,274.4,36.44014,-102.2801,11.1032,21.0716,4.6876,0.06953,U
0,1949,2,1600,2016,7.9,7.9,0,0,0,15,62.41,34.1052,-98.3446,34.4347,24.2038,10.4605,0.11685,U
0,1951,2,1100,2016,8.5,13.7,9.1,10,0,15,134.26,36.30568,-100.31211,14.2457,21.5039,6.00978,0.07138,U
0,1963,2,100,2016,6.7,7.9,0,0,0,15,52.93,36.31012,-100.18255,14.7821,21.4783,6.3111,0.07142,S
0,1963,2,100,2016,6.7,14.9,0,0,0,15,99.83,36.36049,-101.1117,12.2731,21.7454,5.86457,0.07034,U
0,1983,2,50,2016,5.5,9.8,9.1,10,0,15,96.04,34.33542,-99.46491,27.6692,23.9061,9.68171,0.08523,S
0,1918,2,20,2013,4.9,12.2,5.9,7,0,28,84.18,34.0959,-98.55573,31.7653,24.2115,10.4631,0.10674,U
0,1964,8,11940,2013,40.5,9.8,0,0,0,13,396.9,34.05565,-98.32553,34.8315,24.2427,10.5821,0.11118,U
1,1964,2,1100,2010,9.8,7,0,0,0,15,68.6,34.05215,-98.33252,34.7649,24.2543,10.5995,0.11049,S
0,1938,2,520,2013,6.1,10.4,10.3,11,0,29,118.56,34.05216,-98.45451,32.1169,24.2098,10.5529,0.10622,U
0,1956,4,15000,2009,23.2,12.8,0,0,1982,30,296.96,34.07585,-99.09566,30.3588,24.0262,10.2427,0.0834,U
0,1925,2,5740,2013,11.6,8.2,11.9,16,1992,30,132.84,34.03196,-98.58363,30.8595,24.2547,10.5474,0.0992,U
0,1936,2,1030,2013,10.4,29.9,12.1,13,0,14,397.67,34.09031,-99.1523,29.4615,24.112,10.1376,0.08241,U
0,1930,3,2300,2013,16.2,6.7,0,0,2007,24,108.54,34.17434,-99.17457,28.7717,24.1413,10.2117,0.08687,S
0,1931,2,890,2013,7.3,7,7.3,14,1975,26,98.7,34.00157,-99.14064,29.7783,24.1352,10.4266,0.07756,U
0,1952,2,140,2013,5.5,7.9,7.9,8,0,14,65.57,34.075,-99.03149,31.7117,23.945,10.1842,0.08559,U
0,1940,2,20,2015,5.5,16.5,9.1,10,0,1,168.3,34.03476,-99.18189,29.3067,24.1253,10.2819,0.07816,U
0,1971,2,30,2013,6.4,9.4,0,0,0,9,60.16,35.02213,-101.14202,17.1334,22.2834,7.09202,0.09222,U
0,1951,2,310,2013,6.1,11.9,9.5,10,0,10,121.38,36.21405,-103.01441,6.9597,20.6373,4.21932,0.0753,S
0,1955,2,110,2013,6.1,9.4,9.8,10,0,16,95.88,34.46575,-102.48499,15.402,22.1691,5.57558,0.05034,U
0,1942,2,40,2013,8.5,10.7,0,0,0,4,90.95,35.19334,-100.46456,19.7669,22.3106,7.68778,0.09431,U
0,1956,2,280,2013,8.2,13.1,0,0,0,6,107.42,35.24268,-101.02405,16.7791,21.5434,6.71956,0.10224,U
0,1996,2,280,2013,6.4,18.3,7.9,8,0,43,155.55,36.24149,-101.1635,12.8261,22.0976,6.31793,0.07516,S
0,1951,2,610,2013,7.6,7,17.7,18,1997,43,128.1,36.17556,-101.30525,12.2564,22.0154,6.34436,0.07836,S
0,1948,2,520,2013,7.3,11.9,0,0,0,24,86.87,35.41295,-102.11369,13.5105,22.1894,6.6702,0.11221,U
0,1934,2,3550,2010,11,9.8,13.4,14,1957,32,135.24,36.01241,-101.59461,11.2207,21.7792,6.38345,0.08789,U
0,1937,2,3860,2013,13.4,8.2,13.4,18,1977,31,148.42,35.59254,-101.49438,15.4664,21.7677,7.02373,0.1112,U
0,1956,2,200,2013,6.4,7,9.8,10,0,30,71.4,36.1934,-101.0008,12.554,21.9336,6.35201,0.07706,U
0,1937,8,10070,2013,37.8,8.8,0,0,1980,49,332.64,35.16198,-102.37531,14.3056,21.4711,5.17772,0.09592,S
0,1969,4,9920,2013,23.2,7.9,0,0,1980,48,183.28,35.16122,-102.39153,14.3028,21.4651,5.17122,0.09543,S
1,1990,2,640,2010,5.5,10.7,7.2,9,0,0,100.58,35.14369,-101.50115,15.9781,21.5912,6.36664,0.10291,S
0,1964,2,100,2010,10.7,11.6,0,0,0,0,124.12,35.16167,-101.49354,16.0086,21.5799,6.35636,0.10401,U
0,1952,2,450,2013,6.1,12.2,9.1,10,0,11,115.9,34.54425,-101.56591,17.788,22.1969,6.64885,0.06157,S
0,1955,2,2140,2013,9.8,7,0,0,1971,5,68.6,35.03284,-101.56426,16.0339,21.6668,6.32336,0.09491,S
0,1931,2,2720,2013,15.2,10.4,0,0,1962,29,158.08,35.41214,-100.38289,17.9364,22.1788,7.57033,0.09478,U
0,1940,5,3650,2013,25,12.2,0,0,1986,64,305,36.15205,-102.02409,11.5657,21.3486,5.41963,0.08021,S
0,1962,2,390,2013,9.1,17.4,10.8,11,0,31,198.36,34.23036,-102.25566,15.3854,22.2822,5.92527,0.04496,S
0,1929,2,3740,2013,13.4,10.1,15.2,16,1952,16,160.59,34.11228,-101.45442,16.8506,22.536,7.35183,0.04673,U
0,1987,2,1300,2013,12.2,6.4,12.2,16,0,39,104.32,34.31354,-102.36097,15.2025,22.2872,5.7144,0.04651,S
0,1958,2,1150,2013,12.2,7.9,0,0,0,14,96.38,34.22186,-100.59174,21.1768,24.0368,9.17534,0.05733,S
0,1963,2,210,2013,6.1,12.8,11,11,0,6,145.92,34.22033,-100.59232,21.174,24.0373,9.17529,0.05727,S
0,1955,4,11290,2013,24.1,10.1,0,0,1971,26,243.41,34.22375,-100.02299,24.5004,24.24,9.38686,0.06609,U
0,1965,2,60,2013,6.7,9.8,0,0,0,9,65.66,34.24246,-100.24507,21.8442,24.1299,9.26457,0.06291,S
0,2005,5,9820,2013,13.4,9.4,0,0,0,39,125.96,34.50434,-100.12181,21.017,23.8391,9.18476,0.07502,U
0,1975,2,3460,2013,13.4,9.8,0,0,0,39,131.32,34.52166,-100.12165,21.0224,23.8537,9.13608,0.07574,S
0,1929,2,620,2013,12.2,13.1,12.2,14,1959,20,180.78,34.03105,-100.12093,23.7634,24.4067,9.41174,0.05796,U
0,1955,2,1320,2013,7.3,13.7,0,0,0,30,100.01,34.56025,-100.5356,19.0691,23.9164,9.12815,0.07016,U
0,2013,2,500,2010,9.1,14,9.8,10,0,0,145.6,34.56008,-100.533,19.0798,23.9145,9.12589,0.07019,S
0,1955,2,190,2013,6.1,13.7,8.5,9,0,17,121.93,34.03192,-99.38107,28.0921,24.1778,9.99601,0.07263,U
0,1955,2,190,2013,6.1,16.2,8.5,9,0,17,144.18,34.03187,-99.37049,28.1309,24.1713,10.0125,0.0729,U
0,1950,2,530,2013,12.5,7.6,16.8,18,1959,17,133,34.2148,-100.53361,21.1915,24.0623,9.19528,0.05783,U
0,2000,2,10,2010,6.7,10.4,7.2,8,0,0,82.16,34.42206,-100.51423,20.1797,23.8139,9.11125,0.0651,S
0,1958,2,180,2013,7,6.7,13.4,14,0,29,92.46,34.17165,-99.52529,28.0509,24.1299,9.58465,0.07531,U
0,1955,2,180,2013,6.1,11.9,7.5,8,0,24,98.77,34.09378,-99.2921,28.2484,24.155,10.089,0.07815,U
0,1962,2,90,2013,5.5,12.8,7.3,8,0,15,98.56,34.2123,-99.35058,27.9798,24.1017,10.0369,0.08268,S
0,1953,2,600,2013,7.3,11.9,0,0,1971,11,86.87,35.32533,-100.2408,18.3992,22.421,7.87473,0.09443,S
